Unnamed: 0,text,Authority Bias,Survivorship Bias,Pessimism Bias,Zero-Risk Bias,Hyperbolic Discounting,Identifiable Victim Effect,Appeal to Novelty,Urgency Effect,Curiosity,Conformity,text_translated,Language,Body,LLM Raw Response,LLM Parse Error,LLM Authority Bias,LLM Survivorship Bias,LLM Pessimism Bias,LLM Zero-Risk Bias,LLM Hyperbolic Discounting,LLM Identifiable Victim Effect,LLM Appeal to Novelty,LLM Urgency Effect,LLM Curiosity,LLM Conformity,LLM Blocked,LLM Block Reason,source_id,Human Authority Bias,Human Survivorship Bias,Human Pessimism Bias,Human Zero-Risk Bias,Human Hyperbolic Discounting,Human Identifiable Victim Effect,Human Appeal to Novelty,Human Urgency Effect,Human Curiosity,Human Conformity
119,336. 你有没有因为你的信用报告说你有不良信用风险而受到不好的对待或难堪？你有没有因为信用记录不佳而被拒绝大额信用卡或贷款，无法购买大额商品？让太平洋企业助力您：体验良好信用的力量！买你想要的新车吧！获得你应得的信用卡吧！拥有梦想中的新家吧！享受你梦寐以求的特别假期吧！不要为有问题的结果付给“信用修复专家”300到2000美元，因为他们并不知道所有的信息。有了适当的指导和我们的一点帮助，你就可以自己清理你的信用。我们的信用修复指南将告诉你信用局不想让你知道的秘密！太平洋企业修复指南，将包括：-获得3大信用机构报告所需的信息！-法律解决方案和管理信用机构的法律！-律师收取100美元的S为你做的信件样本！-关于如何与债权人和催收人打交道的信息！在有限的时间内，还将提供以下额外信息：-如何为孩子S的未来省钱！-完整的详细预算工作表，以及帮助你更好地控制局面的财务策略！-如何在杂货店购物和许多其他省钱小贴士！我们太平洋企业多年来一直在帮助像您这样的人提供信贷解决方案！太平洋企业拥有良好的业绩记录，我们的代表在财务咨询方面拥有5年以上的经验。现在是你控制局面的时候了！！！要订购太平洋企业维修指南，请寄25美元。00，支票或汇票收件人：(请在10天内付款)太平洋企业大学大道6-201海滨邮编：92057姓名：_________请通过以下电子邮件与我们联系：pacphaenter1@Juno。谢谢你，我们祝你生活一切顺利！太平洋企业%ES,1,0,1,0,0,0,0,1,0,1,"336. Have you ever been treated badly or embarrassed because your credit report says you have bad credit risk? Have you ever been denied a large credit card or loan because of a poor credit history and been unable to purchase large items? Let Pacific Companies help you: Experience the power of good credit! Buy the new car you want! Get the credit card you deserve! Have the new home of your dreams! Enjoy the special vacation you have dreamed of! Don't pay a ""credit repair expert""$300 to $2000 for questionable results because they don't know all the information. With appropriate guidance and a little help from us, you can clear your credit yourself. Our credit repair guide will tell you secrets that credit bureaus don't want you to know! Pacific Corporate Repair Guidelines, which will include: -Get the information needed to report from the top 3 credit agencies!- Legal solutions and laws governing credit institutions!- Lawyers charge $100 for samples of letters S made for you!- Information on how to deal with creditors and collectors! For a limited time, the following additional information will be provided: -How to save money for child S's future!- A complete detailed budget worksheet, and financial strategies to help you better control the situation!- How to shop at the grocery store and many other money-saving tips! We at Pacific Enterprises have been helping people like you provide credit solutions for years! Pacific Enterprises has a strong track record and our representatives have more than 5 years of experience in financial consulting. Now is your time to take control of the situation!!! To order the Pacific Enterprise Repair Guide, send it for $25. 00, cheque or money order recipient: (Please pay within 10 days) 6-201 Pacific Enterprise University Avenue Waterfront Zip code: 92057 Name: _______Please contact us via the following email: pacphaenter1@Juno. Thank you and we wish you all the best in life! Pacific Enterprises %ES",English,"336. Have you ever been treated badly or embarrassed because your credit report says you have bad credit risk? Have you ever been denied a large credit card or loan because of a poor credit history and been unable to purchase large items? Let Pacific Companies help you: Experience the power of good credit! Buy the new car you want! Get the credit card you deserve! Have the new home of your dreams! Enjoy the special vacation you have dreamed of! Don't pay a ""credit repair expert""$300 to $2000 for questionable results because they don't know all the information. With appropriate guidance and a little help from us, you can clear your credit yourself. Our credit repair guide will tell you secrets that credit bureaus don't want you to know! Pacific Corporate Repair Guidelines, which will include: -Get the information needed to report from the top 3 credit agencies!- Legal solutions and laws governing credit institutions!- Lawyers charge $100 for samples of letters S made for you!- Information on how to deal with creditors and collectors! For a limited time, the following additional information will be provided: -How to save money for child S's future!- A complete detailed budget worksheet, and financial strategies to help you better control the situation!- How to shop at the grocery store and many other money-saving tips! We at Pacific Enterprises have been helping people like you provide credit solutions for years! Pacific Enterprises has a strong track record and our representatives have more than 5 years of experience in financial consulting. Now is your time to take control of the situation!!! To order the Pacific Enterprise Repair Guide, send it for $25. 00, cheque or money order recipient: (Please pay within 10 days) 6-201 Pacific Enterprise University Avenue Waterfront Zip code: 92057 Name: _______Please contact us via the following email: pacphaenter1@Juno. Thank you and we wish you all the best in life! Pacific Enterprises %ES","```json
{
    ""Authority Bias"": 0.6,
    ""Survivorship Bias"": 0.0,
    ""Pessimism Bias"": 0.9,
    ""Zero-Risk Bias"": 0.7,
    ""Hyperbolic Discounting"": 0.8,
    ""Identifiable Victim Effect"": 0.1,
    ""Appeal to Novelty"": 0.7,
    ""Urgency Effect"": 0.8,
    ""Curiosity bias"": 0.9,
    ""Conformity bias"": 0.6
}
```",,0.6,0.0,0.9,0.7,0.8,0.1,0.7,0.8,,,,,119,1,0,1,0,0,0,0,1,0,1
120,342. 使用您的家用电脑每周赚3500美元！将我的免费软件放入您的计算机中。. . . .开始赚取巨额现金。. . . .不工作！! ! !您的计算机完成所有工作。.你得到所有的钱！! !你永远不必和任何人说话！!只需将我的免费软件加载到您的计算机中即可。. .然后放手。. .您不会相信，由于您的计算机的努力，会有多少钱滚滚而来！! !要获取有关此信息的更多信息，请发送电子邮件至。. manboca @ hotmail。网,0,0,0,0,1,0,0,0,0,1,"342. Make $3500 a week using your home computer! Put my free software into your computer. . . . Start making huge amounts of cash.. . . . Don't work!! ! ! Your computer does all the work. You get all the money!! ! You never have to talk to anyone!! Just load my free software into your computer. . Then let go. . You will not believe how much money will roll in due to the efforts of your computer!! ! For more information about this information, please email to. manboca @ hotmail。network",Chinese,342. 使用您的家用电脑每周赚3500美元！将我的免费软件放入您的计算机中。. . . .开始赚取巨额现金。. . . .不工作！! ! !您的计算机完成所有工作。.你得到所有的钱！! !你永远不必和任何人说话！!只需将我的免费软件加载到您的计算机中即可。. .然后放手。. .您不会相信，由于您的计算机的努力，会有多少钱滚滚而来！! !要获取有关此信息的更多信息，请发送电子邮件至。. manboca @ hotmail。网,"```json
{
  ""Authority Bias"": 0.0,
  ""Survivorship Bias"": 0.0,
  ""Pessimism Bias"": 0.0,
  ""Zero-Risk Bias"": 0.0,
  ""Hyperbolic Discounting"": 0.9,
  ""Identifiable Victim Effect"": 0.0,
  ""Appeal to Novelty"": 0.1,
  ""Urgency Effect"": 0.0,
  ""Curiosity bias"": 0.3,
  ""Conformity bias"": 0.0
}
```",,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,,,,,120,0,0,0,0,1,0,0,0,0,1
120,342. 使用您的家用电脑每周赚3500美元！将我的免费软件放入您的计算机中。. . . .开始赚取巨额现金。. . . .不工作！! ! !您的计算机完成所有工作。.你得到所有的钱！! !你永远不必和任何人说话！!只需将我的免费软件加载到您的计算机中即可。. .然后放手。. .您不会相信，由于您的计算机的努力，会有多少钱滚滚而来！! !要获取有关此信息的更多信息，请发送电子邮件至。. manboca @ hotmail。网,0,0,0,0,1,0,0,0,0,1,"342. Make $3500 a week using your home computer! Put my free software into your computer. . . . Start making huge amounts of cash.. . . . Don't work!! ! ! Your computer does all the work. You get all the money!! ! You never have to talk to anyone!! Just load my free software into your computer. . Then let go. . You will not believe how much money will roll in due to the efforts of your computer!! ! For more information about this information, please email to. manboca @ hotmail。network",English,"342. Make $3500 a week using your home computer! Put my free software into your computer. . . . Start making huge amounts of cash.. . . . Don't work!! ! ! Your computer does all the work. You get all the money!! ! You never have to talk to anyone!! Just load my free software into your computer. . Then let go. . You will not believe how much money will roll in due to the efforts of your computer!! ! For more information about this information, please email to. manboca @ hotmail。network","```json
{
    ""Authority Bias"": 0.0,
    ""Survivorship Bias"": 0.0,
    ""Pessimism Bias"": 0.0,
    ""Zero-Risk Bias"": 0.0,
    ""Hyperbolic Discounting"": 0.9,
    ""The Identifiable Victim Effect"": 0.0,
    ""Appeal to Novelty"": 0.2,
    ""The Urgency Effect"": 0.0,
    ""Curiosity"": 0.7,
    ""Conformity"": 0.0
}
```",,0.0,0.0,0.0,0.0,0.9,,0.2,,0.7,0.0,,,120,0,0,0,0,1,0,0,0,0,1
121,357. 寻找家居产品装配商！！你想在家里组装产品并拿到钱吗？选择你自己的时间！做自己的老板！轻松的工作！丰厚的报酬！每周赚几百美元！这里只有几个你必须选择的作品的例子：木制品--最高可达220美元。每周00点！发饰--最高320美元。每周00点！假日手工艺品--最高270美元。每周00点！串珠饰品--最高350美元。每周00点！。。。。。。。再加上其他许多人。有超过75家公司可供选择！为什么不享受家装工作的好处和自由呢！想要了解更多的电话。。。。。免费(24小时录音)1-800-600-0343办公室分机号2425。美国出版公司。P。不知道。ROKKY MOUNT NC 27804盒名称___地址______城市及州______Q 04627caa,0,0,0,0,1,0,0,0,1,1,357. Looking for home product assembler!! Do you want to assemble products at home and get paid? Choose your own time! Be your own boss! Easy work! Huge reward! Make hundreds of dollars a week! Here are just a few examples of works you must choose: woodwork-up to $220. 00 o'clock every week! Hair accessories-up to $320. 00 o'clock every week! Holiday crafts-up to $270. 00 o'clock every week! Beaded jewelry-up to $350. 00 o'clock every week!... Add many others. There are more than 75 companies to choose from! Why not enjoy the benefits and freedom of home improvement work! Want to know more about the phone... Free (24-hour recording)1-800-600-0343 Office extension 2425. American Publishing Company. P。I don't know. ROKKY MOUNT NC 27804 Box Name___Address____City and State_____Q04627 caa,Chinese,357. 寻找家居产品装配商！！你想在家里组装产品并拿到钱吗？选择你自己的时间！做自己的老板！轻松的工作！丰厚的报酬！每周赚几百美元！这里只有几个你必须选择的作品的例子：木制品--最高可达220美元。每周00点！发饰--最高320美元。每周00点！假日手工艺品--最高270美元。每周00点！串珠饰品--最高350美元。每周00点！。。。。。。。再加上其他许多人。有超过75家公司可供选择！为什么不享受家装工作的好处和自由呢！想要了解更多的电话。。。。。免费(24小时录音)1-800-600-0343办公室分机号2425。美国出版公司。P。不知道。ROKKY MOUNT NC 27804盒名称___地址______城市及州______Q 04627caa,"```json
{
    ""Authority Bias"": 0.1,
    ""Survivorship Bias"": 0.8,
    ""Pessimism Bias"": 0.0,
    ""Zero-Risk Bias"": 0.0,
    ""Hyperbolic Discounting"": 0.9,
    ""Identifiable Victim Effect"": 0.0,
    ""Appeal to Novelty"": 0.1,
    ""Urgency Effect"": 0.0,
    ""Curiosity"": 0.8,
    ""Conformity"": 0.7
}
```",,0.1,0.8,0.0,0.0,0.9,0.0,0.1,0.0,0.8,0.7,,,121,0,0,0,0,1,0,0,0,1,1
121,357. 寻找家居产品装配商！！你想在家里组装产品并拿到钱吗？选择你自己的时间！做自己的老板！轻松的工作！丰厚的报酬！每周赚几百美元！这里只有几个你必须选择的作品的例子：木制品--最高可达220美元。每周00点！发饰--最高320美元。每周00点！假日手工艺品--最高270美元。每周00点！串珠饰品--最高350美元。每周00点！。。。。。。。再加上其他许多人。有超过75家公司可供选择！为什么不享受家装工作的好处和自由呢！想要了解更多的电话。。。。。免费(24小时录音)1-800-600-0343办公室分机号2425。美国出版公司。P。不知道。ROKKY MOUNT NC 27804盒名称___地址______城市及州______Q 04627caa,0,0,0,0,1,0,0,0,1,1,357. Looking for home product assembler!! Do you want to assemble products at home and get paid? Choose your own time! Be your own boss! Easy work! Huge reward! Make hundreds of dollars a week! Here are just a few examples of works you must choose: woodwork-up to $220. 00 o'clock every week! Hair accessories-up to $320. 00 o'clock every week! Holiday crafts-up to $270. 00 o'clock every week! Beaded jewelry-up to $350. 00 o'clock every week!... Add many others. There are more than 75 companies to choose from! Why not enjoy the benefits and freedom of home improvement work! Want to know more about the phone... Free (24-hour recording)1-800-600-0343 Office extension 2425. American Publishing Company. P。I don't know. ROKKY MOUNT NC 27804 Box Name___Address____City and State_____Q04627 caa,English,357. Looking for home product assembler!! Do you want to assemble products at home and get paid? Choose your own time! Be your own boss! Easy work! Huge reward! Make hundreds of dollars a week! Here are just a few examples of works you must choose: woodwork-up to $220. 00 o'clock every week! Hair accessories-up to $320. 00 o'clock every week! Holiday crafts-up to $270. 00 o'clock every week! Beaded jewelry-up to $350. 00 o'clock every week!... Add many others. There are more than 75 companies to choose from! Why not enjoy the benefits and freedom of home improvement work! Want to know more about the phone... Free (24-hour recording)1-800-600-0343 Office extension 2425. American Publishing Company. P。I don't know. ROKKY MOUNT NC 27804 Box Name___Address____City and State_____Q04627 caa,"```json
{
    ""Authority Bias"": 0.1,
    ""Survivorship Bias"": 0.0,
    ""Pessimism Bias"": 0.0,
    ""Zero-Risk Bias"": 0.0,
    ""Hyperbolic Discounting"": 0.9,
    ""Identifiable Victim Effect"": 0.0,
    ""Appeal to Novelty"": 0.0,
    ""Urgency Effect"": 0.0,
    ""Curiosity bias"": 0.7,
    ""Conformity bias"": 0.3
}
```",,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,,,,,121,0,0,0,0,1,0,0,0,1,1
122,362. 最新的成人科技！！！全新的xxx成人网站免费试用会员，请访问最新的视频会议直播。1000个频道的硬核！！直播间！！！年轻舞者！！！大型画廊！成千上万张照片！！欢迎访问我们的网站，享受美好的体验。Http：//www.性交的身体。Com###此消息是根据新的电子邮件法案发送的：第301节*########S(A)(2)(C)段。1618，您可以免费停止本电子邮件发送者对您的进一步传输，方法是向此电子邮件地址发送回复，并在主题行中加上“删除”一词。“###******oa nuko64@msn。COM,1,0,0,0,1,0,0,0,1,1,"362. The latest adult technology!!! For free trial members of the new xxx adult website, please visit the latest live video conference. Hardcore with 1000 channels!! Live broadcast room!!! Young dancers!!! Large gallery! Thousands of photos!! Welcome to our website and enjoy a wonderful experience. Http://www. The body of sexual intercourse. Com###This message is sent under the new Email Act: Section 301 *########S(A)(2)(C). 1618, you can stop further transmissions to you by the sender of this email for free by sending a reply to this email address and adding the word ""delete"" in the subject line.“###******oa nuko64@msn。COM",Chinese,362. 最新的成人科技！！！全新的xxx成人网站免费试用会员，请访问最新的视频会议直播。1000个频道的硬核！！直播间！！！年轻舞者！！！大型画廊！成千上万张照片！！欢迎访问我们的网站，享受美好的体验。Http：//www.性交的身体。Com###此消息是根据新的电子邮件法案发送的：第301节*########S(A)(2)(C)段。1618，您可以免费停止本电子邮件发送者对您的进一步传输，方法是向此电子邮件地址发送回复，并在主题行中加上“删除”一词。“###******oa nuko64@msn。COM,"```json
{
  ""Authority Bias"": 0.2,
  ""Survivorship Bias"": 0.0,
  ""Pessimism Bias"": 0.0,
  ""Zero-Risk Bias"": 0.0,
  ""Hyperbolic Discounting"": 0.8,
  ""Identifiable Victim Effect"": 0.0,
  ""Appeal to Novelty"": 0.9,
  ""Urgency Effect"": 0.0,
  ""Curiosity bias"": 0.9,
  ""Conformity bias"": 0.0
}
```",,0.2,0.0,0.0,0.0,0.8,0.0,0.9,0.0,,,,,122,1,0,0,0,1,0,0,0,1,1
122,362. 最新的成人科技！！！全新的xxx成人网站免费试用会员，请访问最新的视频会议直播。1000个频道的硬核！！直播间！！！年轻舞者！！！大型画廊！成千上万张照片！！欢迎访问我们的网站，享受美好的体验。Http：//www.性交的身体。Com###此消息是根据新的电子邮件法案发送的：第301节*########S(A)(2)(C)段。1618，您可以免费停止本电子邮件发送者对您的进一步传输，方法是向此电子邮件地址发送回复，并在主题行中加上“删除”一词。“###******oa nuko64@msn。COM,1,0,0,0,1,0,0,0,1,1,"362. The latest adult technology!!! For free trial members of the new xxx adult website, please visit the latest live video conference. Hardcore with 1000 channels!! Live broadcast room!!! Young dancers!!! Large gallery! Thousands of photos!! Welcome to our website and enjoy a wonderful experience. Http://www. The body of sexual intercourse. Com###This message is sent under the new Email Act: Section 301 *########S(A)(2)(C). 1618, you can stop further transmissions to you by the sender of this email for free by sending a reply to this email address and adding the word ""delete"" in the subject line.“###******oa nuko64@msn。COM",English,"362. The latest adult technology!!! For free trial members of the new xxx adult website, please visit the latest live video conference. Hardcore with 1000 channels!! Live broadcast room!!! Young dancers!!! Large gallery! Thousands of photos!! Welcome to our website and enjoy a wonderful experience. Http://www. The body of sexual intercourse. Com###This message is sent under the new Email Act: Section 301 *########S(A)(2)(C). 1618, you can stop further transmissions to you by the sender of this email for free by sending a reply to this email address and adding the word ""delete"" in the subject line.“###******oa nuko64@msn。COM","```json
{
    ""Authority Bias"": 0.2,
    ""Survivorship Bias"": 0.0,
    ""Pessimism Bias"": 0.0,
    ""Zero-Risk Bias"": 0.0,
    ""Hyperbolic Discounting"": 0.8,
    ""Identifiable Victim Effect"": 0.0,
    ""Appeal to Novelty"": 0.9,
    ""Urgency Effect"": 0.0,
    ""Curiosity"": 0.9,
    ""Conformity"": 0.0
}
```",,0.2,0.0,0.0,0.0,0.8,0.0,0.9,0.0,0.9,0.0,,,122,1,0,0,0,1,0,0,0,1,1
123,370. 您好，我们提供100%免费访问世界上最著名的成人网站。只需访问网址即可免费访问。没有废话。你得到你所看到的！! ! http：/ / www .爆炸。com / a / thepussy /如果您无法访问，请尝试我们的镜像网站：http：/ / www。地理城市。com / southbeach / island / 2325 /玩得开心。娘娘腔。,0,0,0,0,1,0,1,0,1,1,"370. Hello, we offer 100% free access to the world's most famous adult website. Just visit the website and access it for free. No nonsense. You get what you see!! ! http：/ / www . Explosion. com / a / thepussy /If you can't access it, please try our mirror website: http://www. Geographical city. com / southbeach / island / 2325 /have fun. Pussy.",Chinese,370. 您好，我们提供100%免费访问世界上最著名的成人网站。只需访问网址即可免费访问。没有废话。你得到你所看到的！! ! http：/ / www .爆炸。com / a / thepussy /如果您无法访问，请尝试我们的镜像网站：http：/ / www。地理城市。com / southbeach / island / 2325 /玩得开心。娘娘腔。,"```json
{
  ""Authority Bias"": 0.0,
  ""Survivorship Bias"": 0.0,
  ""Pessimism Bias"": 0.0,
  ""Zero-Risk Bias"": 0.2,
  ""Hyperbolic Discounting"": 0.9,
  ""Identifiable Victim Effect"": 0.0,
  ""Appeal to Novelty"": 0.1,
  ""Urgency Effect"": 0.0,
  ""Curiosity bias"": 0.8,
  ""Conformity bias"": 0.4
}
```",,0.0,0.0,0.0,0.2,0.9,0.0,0.1,0.0,,,,,123,0,0,0,0,1,0,1,0,1,1
123,370. 您好，我们提供100%免费访问世界上最著名的成人网站。只需访问网址即可免费访问。没有废话。你得到你所看到的！! ! http：/ / www .爆炸。com / a / thepussy /如果您无法访问，请尝试我们的镜像网站：http：/ / www。地理城市。com / southbeach / island / 2325 /玩得开心。娘娘腔。,0,0,0,0,1,0,1,0,1,1,"370. Hello, we offer 100% free access to the world's most famous adult website. Just visit the website and access it for free. No nonsense. You get what you see!! ! http：/ / www . Explosion. com / a / thepussy /If you can't access it, please try our mirror website: http://www. Geographical city. com / southbeach / island / 2325 /have fun. Pussy.",English,"370. Hello, we offer 100% free access to the world's most famous adult website. Just visit the website and access it for free. No nonsense. You get what you see!! ! http：/ / www . Explosion. com / a / thepussy /If you can't access it, please try our mirror website: http://www. Geographical city. com / southbeach / island / 2325 /have fun. Pussy.","```json
{
    ""Authority Bias"": 0.1,
    ""Survivorship Bias"": 0.0,
    ""Pessimism Bias"": 0.0,
    ""Zero-Risk Bias"": 0.0,
    ""Hyperbolic Discounting"": 0.9,
    ""Identifiable Victim Effect"": 0.0,
    ""Appeal to Novelty"": 0.0,
    ""Urgency Effect"": 0.0,
    ""Curiosity"": 0.8,
    ""Conformity"": 0.1
}
```",,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.8,0.1,,,123,0,0,0,0,1,0,1,0,1,1
124,391. ---你的电子邮件地址是作为一个对商业机会感兴趣的人给我的。。。如果这是不正确的，那么请接受我的道歉。我们不会再联系你了。我可以免费为你提供400美元的批量电子邮件软件和低成本的长途电话，外加你自己的家庭企业？要利用这一优惠，您需要成为我的下线分销商。当您将长途=20服务更改为我们的低费率计划时，即可获得免费总代理商。一旦你得到你的身份证#i=20，然后会寄给你在这封信中承诺的所有东西。如果呢？我还为你提供了一个免费的网页和一个免费的=20营销套餐，其中包括广告、信件、软件等。让我解释一下。没有启动成本！=20没有注册费！=20没有最低数量！=20没有会议！=20和=20你不必考虑如何建立你的业务。=20只要遵循一个经过验证的计划即可。S就是这么简单。如果你对未来的财务状况是认真的，只需回复这条信息，并在主题中加入自由。你的财务前景就在你的掌握之中。我有解决您业务增长问题的答案。“免费“！=20继续读下去，我不会要求你花任何钱！你不会想毁了这本书的！我会给你一个绝对免费的新软件叫做“自由”，售价400美元。我不会要钱的！自由软件允许您从新闻组、AOL订户等提取电子邮件地址。Liberty有许多功能，包括轻松提取地址=您需要标记以进行删除。你可以一次提取几百份，或者一份数千份的“目录”。你的生意会“爆炸式增长”吗？=你打赌一定会！它必须！！！你将成为“全世界唯一的下线”中的一员，也就是拥有这种能力的20人！除了“自由”，我还为你提供了一个“伟大的”、“自由的商业”，你可以在网上和线下推广。=20在我为你提供的业务中使用自由，或在=20你当前的业务中使用“自由”。所有你需要做的就是今天开始你的在线业务，甚至有你的免费网页是成为我的下线经销商。=20有关快速和免费的详细信息，只需点击主题行中的“自由”回复，您就会立即收到关于这一令人兴奋的机会的信息！我期待着您的回复。,0,0,0,0,1,0,1,1,1,1,"391. ---Your email address was given to me as a person interested in business opportunities... If this is incorrect, then please accept my apology. We won't contact you again. Can I give you $400 bulk email software and low-cost long-distance calls for free, plus your own home business? To take advantage of this offer, you need to become my offline distributor. When you change long-distance =20 service to our low-rate plan, you get a free distributor. Once you get your ID #i=20, then everything you promised in this letter will be sent. What if? I also provide you with a free web page and a free =20 marketing package that includes ads, letters, software, etc. Let me explain. No start-up costs!= 20 No registration fee!= 20 No minimum quantity!= 20 No meeting!= 20 and =20 You don't have to think about how to build your business.= 20 Just follow a proven plan. S is that simple. If you are serious about your future finances, just respond to this message and add freedom to the theme. Your financial future is in your grasp. I have the answer to your business growth problem. ""Free""!= 20 Keep reading, I won't ask you to spend any money! You don't want to ruin this book! I'll give you a new software that's absolutely free called Freedom, which sells for $400. I won't ask for money! Free software allows you to extract email addresses from newsgroups, AOL subscribers, and more. Liberty has many features, including easy extraction of addresses = you need to mark them to delete them. You can extract hundreds of copies at a time, or a ""catalog"" of thousands of copies. Will your business ""explode""?= You bet you will! It must!!! You will become one of the ""only downline in the world"", which is the 20 people with this ability! In addition to ""freedom"", I also provide you with a ""great"",""free business"" that you can promote online and offline.= 20 Use freedom in the business I provide you, or =20 use freedom in your current business. All you need to do is start your online business today and even have your free page become my offline dealer.= 20 For quick and free detailed information, just click on the ""Free"" reply in the subject line and you will immediately receive information about this exciting opportunity! I look forward to your reply.",Chinese,391. ---你的电子邮件地址是作为一个对商业机会感兴趣的人给我的。。。如果这是不正确的，那么请接受我的道歉。我们不会再联系你了。我可以免费为你提供400美元的批量电子邮件软件和低成本的长途电话，外加你自己的家庭企业？要利用这一优惠，您需要成为我的下线分销商。当您将长途=20服务更改为我们的低费率计划时，即可获得免费总代理商。一旦你得到你的身份证#i=20，然后会寄给你在这封信中承诺的所有东西。如果呢？我还为你提供了一个免费的网页和一个免费的=20营销套餐，其中包括广告、信件、软件等。让我解释一下。没有启动成本！=20没有注册费！=20没有最低数量！=20没有会议！=20和=20你不必考虑如何建立你的业务。=20只要遵循一个经过验证的计划即可。S就是这么简单。如果你对未来的财务状况是认真的，只需回复这条信息，并在主题中加入自由。你的财务前景就在你的掌握之中。我有解决您业务增长问题的答案。“免费“！=20继续读下去，我不会要求你花任何钱！你不会想毁了这本书的！我会给你一个绝对免费的新软件叫做“自由”，售价400美元。我不会要钱的！自由软件允许您从新闻组、AOL订户等提取电子邮件地址。Liberty有许多功能，包括轻松提取地址=您需要标记以进行删除。你可以一次提取几百份，或者一份数千份的“目录”。你的生意会“爆炸式增长”吗？=你打赌一定会！它必须！！！你将成为“全世界唯一的下线”中的一员，也就是拥有这种能力的20人！除了“自由”，我还为你提供了一个“伟大的”、“自由的商业”，你可以在网上和线下推广。=20在我为你提供的业务中使用自由，或在=20你当前的业务中使用“自由”。所有你需要做的就是今天开始你的在线业务，甚至有你的免费网页是成为我的下线经销商。=20有关快速和免费的详细信息，只需点击主题行中的“自由”回复，您就会立即收到关于这一令人兴奋的机会的信息！我期待着您的回复。,"```json
{
    ""Authority Bias"": 0.1,
    ""Survivorship Bias"": 0.0,
    ""Pessimism Bias"": 0.0,
    ""Zero-Risk Bias"": 0.4,
    ""Hyperbolic Discounting"": 0.9,
    ""Identifiable Victim Effect"": 0.0,
    ""Appeal to Novelty"": 0.8,
    ""Urgency Effect"": 0.2,
    ""Curiosity Bias"": 0.7,
    ""Conformity Bias"": 0.2
}
```",,0.1,0.0,0.0,0.4,0.9,0.0,0.8,0.2,,,,,124,0,0,0,0,1,0,1,1,1,1
